transaction_id,timestamp,employee_id,vendor_id,merchant_category,mcc_code,amount,employee_approval_limit,dest_bank_account_hash,device_ip,is_fraud,fraud_type
TXN_108325,2026-03-14 03:35:00,EMP_5050,VEND_1001,OFFICE_SUPPLIES,5111,2627.1,25000,BANK_HASH_95fe09e2,27.120.120.112,0,LEGITIMATE
TXN_108326,2026-03-30 00:18:00,EMP_5092,VEND_1080,CONSULTING_SERVICES,7392,211.91,5000,BANK_HASH_514e5c9b,34.178.2.127,0,LEGITIMATE
TXN_108327,2026-02-27 17:21:00,EMP_5162,VEND_1088,OFFICE_SUPPLIES,5111,3511.08,25000,BANK_HASH_2ea2248b,99.222.13.48,0,LEGITIMATE
TXN_108328,2026-03-29 07:24:00,EMP_5040,VEND_1085,TRAVEL_FLIGHTS,4511,3005.2,10000,BANK_HASH_0b98d3c9,78.35.199.84,0,LEGITIMATE
TXN_108329,2026-02-27 11:34:00,EMP_5000,VEND_1026,IT_HARDWARE,5732,947.06,25000,BANK_HASH_7bd4d1ed,216.200.84.208,0,LEGITIMATE
TXN_108330,2026-03-08 22:52:00,EMP_5129,VEND_1057,TRAVEL_FLIGHTS,4511,2056.03,25000,BANK_HASH_63eeebad,177.34.239.27,0,LEGITIMATE
TXN_108331,2026-03-27 12:02:00,EMP_5148,VEND_1070,OFFICE_SUPPLIES,5111,1459.19,10000,BANK_HASH_da4b56a0,90.74.162.60,0,LEGITIMATE
TXN_108332,2026-02-02 20:50:00,EMP_5169,VEND_1016,OFFICE_SUPPLIES,5111,2447.4,10000,BANK_HASH_9f2baec7,3.244.241.171,0,LEGITIMATE
TXN_108333,2026-01-28 02:01:00,EMP_5012,VEND_1059,TRAVEL_FLIGHTS,4511,857.94,25000,BANK_HASH_08339523,93.217.192.185,0,LEGITIMATE
TXN_108334,2026-03-03 23:12:00,EMP_5066,VEND_1068,TRAVEL_FLIGHTS,4511,2321.33,25000,BANK_HASH_4a834807,147.0.12.33,0,LEGITIMATE
TXN_108335,2026-03-22 16:52:00,EMP_5010,VEND_1019,TRAVEL_FLIGHTS,4511,941.12,25000,BANK_HASH_4971781f,183.6.220.141,0,LEGITIMATE
TXN_108336,2026-02-01 04:06:00,EMP_5068,VEND_1001,LUXURY_RETAIL,5944,4254.46,5000,BANK_HASH_95fe09e2,87.219.169.137,0,LEGITIMATE
TXN_108337,2026-03-28 08:07:00,EMP_5020,VEND_1069,CONSULTING_SERVICES,7392,1009.38,5000,BANK_HASH_0139bd2c,212.85.165.89,0,LEGITIMATE
TXN_108338,2026-02-20 23:58:00,EMP_5014,VEND_1096,IT_HARDWARE,5732,941.57,25000,BANK_HASH_8c3c207a,81.103.218.191,0,LEGITIMATE
TXN_108339,2026-02-21 03:51:00,EMP_5174,VEND_1083,OFFICE_SUPPLIES,5111,2316.18,25000,BANK_HASH_83a6d225,62.19.136.167,0,LEGITIMATE
TXN_108340,2026-03-23 20:26:00,EMP_5032,VEND_1055,OFFICE_SUPPLIES,5111,2595.4,10000,BANK_HASH_e8f631d8,84.202.154.111,0,LEGITIMATE
TXN_108341,2026-01-04 23:44:00,EMP_5070,VEND_1061,OFFICE_SUPPLIES,5111,1222.8,5000,BANK_HASH_a44772c9,79.135.194.196,0,LEGITIMATE
TXN_108342,2026-02-13 21:23:00,EMP_5088,VEND_1023,LUXURY_RETAIL,5944,307.31,25000,BANK_HASH_e1e5a1af,183.58.194.124,0,LEGITIMATE
TXN_108343,2026-03-11 15:06:00,EMP_5179,VEND_1090,OFFICE_SUPPLIES,5111,955.99,5000,BANK_HASH_6ed164b8,97.94.35.15,0,LEGITIMATE
TXN_108344,2026-01-03 04:00:00,EMP_5195,VEND_1096,IT_HARDWARE,5732,5176.43,5000,BANK_HASH_8c3c207a,82.113.229.80,0,LEGITIMATE
TXN_108345,2026-01-29 13:05:00,EMP_5098,VEND_1010,CONSULTING_SERVICES,7392,2107.47,10000,BANK_HASH_e584505b,113.61.53.108,0,LEGITIMATE
TXN_108346,2026-03-05 17:04:00,EMP_5145,VEND_1005,OFFICE_SUPPLIES,5111,2510.3,25000,BANK_HASH_eaf7a55d,131.236.63.71,0,LEGITIMATE
TXN_108347,2026-01-27 09:35:00,EMP_5098,VEND_1048,TRAVEL_FLIGHTS,4511,60.06,10000,BANK_HASH_faec7c0e,181.231.245.71,0,LEGITIMATE
TXN_108348,2026-03-26 15:06:00,EMP_5075,VEND_1018,CONSULTING_SERVICES,7392,956.27,10000,BANK_HASH_cb73a3ad,84.192.243.4,0,LEGITIMATE
TXN_108349,2026-02-08 20:53:00,EMP_5035,VEND_1027,IT_HARDWARE,5732,1570.32,5000,BANK_HASH_781545b3,210.67.5.131,0,LEGITIMATE
TXN_108350,2026-01-05 20:03:00,EMP_5071,VEND_1060,OFFICE_SUPPLIES,5111,2668.22,10000,BANK_HASH_7aefb2fc,60.220.117.14,0,LEGITIMATE
TXN_108351,2026-03-24 15:31:00,EMP_5015,VEND_1055,LUXURY_RETAIL,5944,85.79,10000,BANK_HASH_e8f631d8,79.197.82.139,0,LEGITIMATE
TXN_108352,2026-01-22 10:16:00,EMP_5135,VEND_1068,CONSULTING_SERVICES,7392,2880.27,10000,BANK_HASH_4a834807,25.196.106.251,0,LEGITIMATE
TXN_108353,2026-02-28 13:51:00,EMP_5030,VEND_1005,OFFICE_SUPPLIES,5111,1202.44,10000,BANK_HASH_eaf7a55d,7.140.55.136,0,LEGITIMATE
TXN_108354,2026-03-03 03:51:00,EMP_5128,VEND_1084,TRAVEL_FLIGHTS,4511,339.69,25000,BANK_HASH_e6240d92,27.88.7.122,0,LEGITIMATE
TXN_108355,2026-01-15 04:06:00,EMP_5136,VEND_1092,OFFICE_SUPPLIES,5111,582.45,10000,BANK_HASH_bd9adc9b,139.101.48.118,0,LEGITIMATE
TXN_108356,2026-02-04 22:40:00,EMP_5188,VEND_1044,LUXURY_RETAIL,5944,506.78,5000,BANK_HASH_590fb111,218.97.142.133,0,LEGITIMATE
TXN_108357,2026-03-12 04:23:00,EMP_5109,VEND_1094,TRAVEL_FLIGHTS,4511,1145.28,10000,BANK_HASH_e2449756,36.34.162.60,0,LEGITIMATE
TXN_108358,2026-01-03 15:51:00,EMP_5093,VEND_1057,CONSULTING_SERVICES,7392,89.6,25000,BANK_HASH_63eeebad,81.105.8.158,0,LEGITIMATE
TXN_108359,2026-02-11 04:37:00,EMP_5102,VEND_1080,LUXURY_RETAIL,5944,268.92,25000,BANK_HASH_514e5c9b,17.162.214.32,0,LEGITIMATE
TXN_108360,2026-03-19 10:53:00,EMP_5071,VEND_1098,LUXURY_RETAIL,5944,2522.51,10000,BANK_HASH_7a3e0f19,31.50.148.132,0,LEGITIMATE
TXN_108361,2026-03-22 02:53:00,EMP_5149,VEND_1097,CONSULTING_SERVICES,7392,223.39,25000,BANK_HASH_099bcee7,63.180.216.189,0,LEGITIMATE
TXN_108362,2026-02-07 01:45:00,EMP_5190,VEND_1061,CONSULTING_SERVICES,7392,408.68,25000,BANK_HASH_a44772c9,119.10.93.9,0,LEGITIMATE
TXN_108363,2026-01-07 01:00:00,EMP_5080,VEND_1020,IT_HARDWARE,5732,915.98,5000,BANK_HASH_3d295953,73.85.222.238,0,LEGITIMATE
TXN_108364,2026-01-28 08:16:00,EMP_5054,VEND_1024,TRAVEL_FLIGHTS,4511,1101.98,10000,BANK_HASH_9950eac7,54.218.117.111,0,LEGITIMATE
TXN_108365,2026-03-01 09:00:00,EMP_5139,VEND_1022,OFFICE_SUPPLIES,5111,2173.41,25000,BANK_HASH_6bfb8537,55.115.40.159,0,LEGITIMATE
TXN_108366,2026-02-14 18:16:00,EMP_5100,VEND_1098,LUXURY_RETAIL,5944,899.5,25000,BANK_HASH_7a3e0f19,165.145.122.127,0,LEGITIMATE
TXN_108367,2026-02-25 17:50:00,EMP_5051,VEND_1090,CONSULTING_SERVICES,7392,2350.0,10000,BANK_HASH_6ed164b8,55.224.186.186,0,LEGITIMATE
TXN_108368,2026-01-18 18:05:00,EMP_5108,VEND_1026,CONSULTING_SERVICES,7392,1454.86,5000,BANK_HASH_7bd4d1ed,51.199.82.254,0,LEGITIMATE
TXN_108369,2026-01-07 14:53:00,EMP_5036,VEND_1081,IT_HARDWARE,5732,190.03,5000,BANK_HASH_4023c5f3,218.179.190.22,0,LEGITIMATE
TXN_108370,2026-03-02 13:24:00,EMP_5129,VEND_1020,OFFICE_SUPPLIES,5111,264.99,25000,BANK_HASH_3d295953,158.255.251.123,0,LEGITIMATE
TXN_108371,2026-03-11 09:50:00,EMP_5175,VEND_1031,OFFICE_SUPPLIES,5111,871.8,10000,BANK_HASH_43c40f36,14.236.66.120,0,LEGITIMATE
TXN_108372,2026-03-11 06:32:00,EMP_5066,VEND_1070,OFFICE_SUPPLIES,5111,768.48,25000,BANK_HASH_da4b56a0,102.145.104.88,0,LEGITIMATE
TXN_108373,2026-01-22 19:32:00,EMP_5177,VEND_1010,OFFICE_SUPPLIES,5111,2051.2,5000,BANK_HASH_e584505b,144.205.212.137,0,LEGITIMATE
TXN_108374,2026-01-08 20:20:00,EMP_5077,VEND_1089,IT_HARDWARE,5732,1313.89,10000,BANK_HASH_4cceb021,34.85.93.244,0,LEGITIMATE
TXN_108375,2026-01-17 10:06:00,EMP_5199,VEND_1059,LUXURY_RETAIL,5944,746.86,5000,BANK_HASH_08339523,104.5.109.118,0,LEGITIMATE
TXN_108376,2026-03-08 11:00:00,EMP_5027,VEND_1089,LUXURY_RETAIL,5944,290.87,25000,BANK_HASH_4cceb021,126.13.220.18,0,LEGITIMATE
TXN_108377,2026-02-23 21:14:00,EMP_5024,VEND_1084,LUXURY_RETAIL,5944,395.9,25000,BANK_HASH_e6240d92,138.178.3.159,0,LEGITIMATE
TXN_108378,2026-01-20 21:30:00,EMP_5032,VEND_1010,TRAVEL_FLIGHTS,4511,1295.27,10000,BANK_HASH_e584505b,167.4.34.144,0,LEGITIMATE
TXN_108379,2026-01-10 08:28:00,EMP_5167,VEND_1057,OFFICE_SUPPLIES,5111,836.01,5000,BANK_HASH_63eeebad,121.56.6.158,0,LEGITIMATE
TXN_108380,2026-03-10 04:27:00,EMP_5101,VEND_1068,LUXURY_RETAIL,5944,1095.19,25000,BANK_HASH_4a834807,104.61.200.209,0,LEGITIMATE
TXN_108381,2026-02-07 23:56:00,EMP_5188,VEND_1039,OFFICE_SUPPLIES,5111,290.72,5000,BANK_HASH_e3c43c92,199.245.91.21,0,LEGITIMATE
TXN_108382,2026-03-13 02:21:00,EMP_5155,VEND_1039,LUXURY_RETAIL,5944,1641.09,25000,BANK_HASH_e3c43c92,212.120.127.253,0,LEGITIMATE
TXN_108383,2026-02-13 13:20:00,EMP_5119,VEND_1037,IT_HARDWARE,5732,2881.28,10000,BANK_HASH_742facd6,1.28.103.90,0,LEGITIMATE
TXN_108384,2026-03-15 04:44:00,EMP_5097,VEND_1068,CONSULTING_SERVICES,7392,457.49,10000,BANK_HASH_4a834807,26.55.139.38,0,LEGITIMATE
TXN_108385,2026-03-30 02:23:00,EMP_5123,VEND_1096,IT_HARDWARE,5732,1024.48,5000,BANK_HASH_8c3c207a,15.138.143.99,0,LEGITIMATE
TXN_108386,2026-01-30 07:10:00,EMP_5160,VEND_1049,OFFICE_SUPPLIES,5111,5575.3,25000,BANK_HASH_8b45c980,118.123.122.73,0,LEGITIMATE
TXN_108387,2026-01-04 11:16:00,EMP_5166,VEND_1031,LUXURY_RETAIL,5944,617.99,10000,BANK_HASH_43c40f36,74.127.204.141,0,LEGITIMATE
TXN_108388,2026-03-24 09:43:00,EMP_5004,VEND_1078,TRAVEL_FLIGHTS,4511,1365.97,10000,BANK_HASH_ae6cb11a,107.205.23.239,0,LEGITIMATE
TXN_108389,2026-03-24 11:39:00,EMP_5165,VEND_1009,TRAVEL_FLIGHTS,4511,151.79,25000,BANK_HASH_ed38b7dc,154.229.11.86,0,LEGITIMATE
TXN_108390,2026-01-19 15:03:00,EMP_5097,VEND_1093,IT_HARDWARE,5732,1407.16,10000,BANK_HASH_94b19788,119.3.222.163,0,LEGITIMATE
TXN_108391,2026-02-14 06:37:00,EMP_5124,VEND_1062,IT_HARDWARE,5732,150.86,10000,BANK_HASH_8a61f0cb,31.51.163.100,0,LEGITIMATE
TXN_108392,2026-03-24 04:38:00,EMP_5179,VEND_1011,TRAVEL_FLIGHTS,4511,4809.91,5000,BANK_HASH_e78d0796,174.73.16.232,0,LEGITIMATE
TXN_108393,2026-01-31 00:49:00,EMP_5088,VEND_1087,IT_HARDWARE,5732,1896.39,25000,BANK_HASH_0d2c24c2,72.22.118.89,0,LEGITIMATE
TXN_108394,2026-03-29 08:27:00,EMP_5100,VEND_1016,CONSULTING_SERVICES,7392,2337.88,25000,BANK_HASH_9f2baec7,106.170.194.124,0,LEGITIMATE
TXN_108395,2026-01-12 18:46:00,EMP_5188,VEND_1097,CONSULTING_SERVICES,7392,1836.62,5000,BANK_HASH_099bcee7,223.205.230.218,0,LEGITIMATE
TXN_108396,2026-03-26 14:01:00,EMP_5104,VEND_1050,OFFICE_SUPPLIES,5111,1346.41,25000,BANK_HASH_fb706cb9,36.250.25.239,0,LEGITIMATE
TXN_108397,2026-02-14 10:40:00,EMP_5147,VEND_1068,OFFICE_SUPPLIES,5111,906.52,25000,BANK_HASH_4a834807,220.72.82.122,0,LEGITIMATE
TXN_108398,2026-03-14 14:26:00,EMP_5067,VEND_1025,TRAVEL_FLIGHTS,4511,2941.84,5000,BANK_HASH_ea714ef4,92.209.196.192,0,LEGITIMATE
TXN_108399,2026-03-31 00:31:00,EMP_5111,VEND_1067,OFFICE_SUPPLIES,5111,4724.11,10000,BANK_HASH_fb320956,126.66.211.251,0,LEGITIMATE
TXN_108400,2026-02-06 23:09:00,EMP_5161,VEND_1096,IT_HARDWARE,5732,1046.83,5000,BANK_HASH_8c3c207a,101.118.94.71,0,LEGITIMATE
TXN_108401,2026-04-01 21:29:00,EMP_5179,VEND_1033,OFFICE_SUPPLIES,5111,4032.15,5000,BANK_HASH_5c80ef4c,8.173.32.132,0,LEGITIMATE
TXN_108402,2026-02-07 15:01:00,EMP_5024,VEND_1068,LUXURY_RETAIL,5944,1323.2,25000,BANK_HASH_4a834807,18.153.140.60,0,LEGITIMATE
TXN_108403,2026-01-18 03:40:00,EMP_5073,VEND_1063,TRAVEL_FLIGHTS,4511,1169.53,5000,BANK_HASH_8d87d56f,166.175.97.74,0,LEGITIMATE
TXN_108404,2026-02-09 00:30:00,EMP_5100,VEND_1067,IT_HARDWARE,5732,919.03,25000,BANK_HASH_fb320956,102.237.220.27,0,LEGITIMATE
TXN_108405,2026-03-16 18:06:00,EMP_5184,VEND_1081,IT_HARDWARE,5732,362.23,25000,BANK_HASH_4023c5f3,57.88.77.152,0,LEGITIMATE
TXN_108406,2026-01-07 01:19:00,EMP_5043,VEND_1071,CONSULTING_SERVICES,7392,15.59,10000,BANK_HASH_3c854d12,110.183.41.74,0,LEGITIMATE
TXN_108407,2026-01-18 22:30:00,EMP_5134,VEND_1019,LUXURY_RETAIL,5944,424.63,25000,BANK_HASH_4971781f,82.202.26.131,0,LEGITIMATE
TXN_108408,2026-02-14 00:06:00,EMP_5057,VEND_1013,IT_HARDWARE,5732,1079.18,10000,BANK_HASH_587e6e4f,218.41.128.143,0,LEGITIMATE
TXN_108409,2026-02-20 20:14:00,EMP_5196,VEND_1071,LUXURY_RETAIL,5944,726.96,5000,BANK_HASH_3c854d12,25.65.17.16,0,LEGITIMATE
TXN_108410,2026-02-27 07:16:00,EMP_5065,VEND_1013,CONSULTING_SERVICES,7392,902.63,5000,BANK_HASH_587e6e4f,144.86.79.179,0,LEGITIMATE
TXN_108411,2026-01-24 12:19:00,EMP_5119,VEND_1054,TRAVEL_FLIGHTS,4511,5927.46,10000,BANK_HASH_b88fc971,42.202.3.227,0,LEGITIMATE
TXN_108412,2026-02-12 11:26:00,EMP_5156,VEND_1051,CONSULTING_SERVICES,7392,656.8,10000,BANK_HASH_ce9c69c1,49.140.25.230,0,LEGITIMATE
TXN_108413,2026-01-10 22:06:00,EMP_5017,VEND_1061,TRAVEL_FLIGHTS,4511,912.72,5000,BANK_HASH_a44772c9,138.226.125.199,0,LEGITIMATE
TXN_108414,2026-03-23 01:19:00,EMP_5176,VEND_1084,IT_HARDWARE,5732,224.97,25000,BANK_HASH_e6240d92,132.81.112.25,0,LEGITIMATE
TXN_108415,2026-03-22 18:00:00,EMP_5164,VEND_1058,OFFICE_SUPPLIES,5111,83.72,10000,BANK_HASH_4852d0ef,108.3.170.125,0,LEGITIMATE
TXN_108416,2026-03-29 18:45:00,EMP_5090,VEND_1056,TRAVEL_FLIGHTS,4511,2250.21,25000,BANK_HASH_9cce2570,53.239.186.16,0,LEGITIMATE
TXN_108417,2026-02-23 17:34:00,EMP_5011,VEND_1062,LUXURY_RETAIL,5944,1278.34,25000,BANK_HASH_8a61f0cb,113.175.224.174,0,LEGITIMATE
TXN_108418,2026-03-12 05:15:00,EMP_5076,VEND_1014,IT_HARDWARE,5732,2155.09,10000,BANK_HASH_59d9b103,178.230.14.60,0,LEGITIMATE
TXN_108419,2026-03-06 01:49:00,EMP_5116,VEND_1055,OFFICE_SUPPLIES,5111,253.54,10000,BANK_HASH_e8f631d8,151.117.55.174,0,LEGITIMATE
TXN_108420,2026-03-11 13:40:00,EMP_5089,VEND_1077,TRAVEL_FLIGHTS,4511,1282.35,5000,BANK_HASH_98ccc9d3,88.211.243.138,0,LEGITIMATE
TXN_108421,2026-01-17 17:52:00,EMP_5032,VEND_1032,TRAVEL_FLIGHTS,4511,448.83,10000,BANK_HASH_84fe8d2a,161.10.223.228,0,LEGITIMATE
TXN_108422,2026-01-16 20:55:00,EMP_5193,VEND_1069,CONSULTING_SERVICES,7392,398.28,10000,BANK_HASH_0139bd2c,203.233.3.54,0,LEGITIMATE
TXN_108423,2026-02-09 11:31:00,EMP_5048,VEND_1046,IT_HARDWARE,5732,27.39,10000,BANK_HASH_09121b62,57.233.97.153,0,LEGITIMATE
TXN_108424,2026-01-14 16:06:00,EMP_5090,VEND_1039,LUXURY_RETAIL,5944,219.48,25000,BANK_HASH_e3c43c92,159.20.166.154,0,LEGITIMATE
TXN_108425,2026-01-06 04:06:00,EMP_5196,VEND_1074,OFFICE_SUPPLIES,5111,565.01,5000,BANK_HASH_cfe23a94,42.245.198.43,0,LEGITIMATE
TXN_108426,2026-03-15 04:42:00,EMP_5198,VEND_1059,IT_HARDWARE,5732,196.44,10000,BANK_HASH_08339523,199.182.1.79,0,LEGITIMATE
TXN_108427,2026-03-16 00:52:00,EMP_5020,VEND_1080,IT_HARDWARE,5732,6397.96,5000,BANK_HASH_514e5c9b,65.202.61.189,0,LEGITIMATE
TXN_108428,2026-02-07 01:57:00,EMP_5080,VEND_1066,TRAVEL_FLIGHTS,4511,563.63,5000,BANK_HASH_53f0c83d,84.34.23.45,0,LEGITIMATE
TXN_108429,2026-02-28 23:04:00,EMP_5172,VEND_1012,IT_HARDWARE,5732,219.45,5000,BANK_HASH_d1506ef2,173.20.68.117,0,LEGITIMATE
TXN_108430,2026-02-11 20:41:00,EMP_5113,VEND_1062,OFFICE_SUPPLIES,5111,343.0,5000,BANK_HASH_8a61f0cb,25.179.9.159,0,LEGITIMATE
TXN_108431,2026-01-02 02:06:00,EMP_5086,VEND_1024,CONSULTING_SERVICES,7392,1339.02,25000,BANK_HASH_9950eac7,194.142.60.30,0,LEGITIMATE
TXN_108432,2026-03-14 16:00:00,EMP_5072,VEND_1034,LUXURY_RETAIL,5944,109.28,5000,BANK_HASH_ba125639,180.79.159.52,0,LEGITIMATE
TXN_108433,2026-01-05 01:38:00,EMP_5000,VEND_1084,IT_HARDWARE,5732,2985.48,25000,BANK_HASH_e6240d92,206.3.252.181,0,LEGITIMATE
TXN_108434,2026-02-21 16:52:00,EMP_5042,VEND_1072,OFFICE_SUPPLIES,5111,4895.63,5000,BANK_HASH_361757f8,184.152.101.170,0,LEGITIMATE
TXN_108435,2026-02-12 01:47:00,EMP_5158,VEND_1097,LUXURY_RETAIL,5944,435.03,5000,BANK_HASH_099bcee7,130.66.114.13,0,LEGITIMATE
TXN_108436,2026-02-01 22:26:00,EMP_5039,VEND_1088,CONSULTING_SERVICES,7392,907.02,10000,BANK_HASH_2ea2248b,99.91.139.40,0,LEGITIMATE
TXN_108437,2026-03-13 22:08:00,EMP_5032,VEND_1053,TRAVEL_FLIGHTS,4511,43.57,10000,BANK_HASH_9d9a237f,216.10.122.59,0,LEGITIMATE
TXN_108438,2026-02-19 18:26:00,EMP_5043,VEND_1030,CONSULTING_SERVICES,7392,1545.44,10000,BANK_HASH_05658128,179.167.250.94,0,LEGITIMATE
TXN_108439,2026-03-12 08:23:00,EMP_5105,VEND_1005,OFFICE_SUPPLIES,5111,811.46,10000,BANK_HASH_eaf7a55d,125.54.57.201,0,LEGITIMATE
TXN_108440,2026-03-10 01:32:00,EMP_5006,VEND_1085,LUXURY_RETAIL,5944,6194.02,5000,BANK_HASH_0b98d3c9,222.88.222.130,1,MCC_OFFHOURS_MISUSE
TXN_108441,2026-03-01 01:09:00,EMP_5000,VEND_1042,IT_HARDWARE,5732,357.59,25000,BANK_HASH_5fb7e2aa,203.1.66.181,0,LEGITIMATE
TXN_108442,2026-03-22 13:50:00,EMP_5101,VEND_1067,LUXURY_RETAIL,5944,1602.07,25000,BANK_HASH_fb320956,187.68.217.58,0,LEGITIMATE
TXN_108443,2026-01-25 08:29:00,EMP_5160,VEND_1019,OFFICE_SUPPLIES,5111,817.34,25000,BANK_HASH_4971781f,172.246.102.39,0,LEGITIMATE
TXN_108444,2026-03-16 07:10:00,EMP_5138,VEND_1008,LUXURY_RETAIL,5944,307.05,5000,BANK_HASH_35be9f45,200.20.169.18,0,LEGITIMATE
TXN_108445,2026-03-01 20:41:00,EMP_5052,VEND_1090,CONSULTING_SERVICES,7392,1762.47,5000,BANK_HASH_6ed164b8,109.40.223.118,0,LEGITIMATE
TXN_108446,2026-01-09 19:54:00,EMP_5028,VEND_1046,TRAVEL_FLIGHTS,4511,1258.86,25000,BANK_HASH_09121b62,10.133.245.111,0,LEGITIMATE
TXN_108447,2026-01-08 22:00:00,EMP_5017,VEND_1074,CONSULTING_SERVICES,7392,2945.01,5000,BANK_HASH_cfe23a94,52.119.72.32,0,LEGITIMATE
TXN_108448,2026-01-19 03:42:00,EMP_5173,VEND_1016,LUXURY_RETAIL,5944,197.45,25000,BANK_HASH_9f2baec7,101.87.44.3,0,LEGITIMATE
TXN_108449,2026-01-21 05:35:00,EMP_5177,VEND_1076,TRAVEL_FLIGHTS,4511,2320.33,5000,BANK_HASH_b6614cbe,87.162.103.207,0,LEGITIMATE
TXN_108450,2026-02-10 02:10:00,EMP_5085,VEND_1068,IT_HARDWARE,5732,1689.07,10000,BANK_HASH_4a834807,5.40.196.183,0,LEGITIMATE
TXN_108451,2026-03-17 04:52:00,EMP_5099,VEND_1025,CONSULTING_SERVICES,7392,193.27,10000,BANK_HASH_ea714ef4,51.86.20.88,0,LEGITIMATE
TXN_108452,2026-03-20 18:22:00,EMP_5165,VEND_1083,TRAVEL_FLIGHTS,4511,1790.28,25000,BANK_HASH_83a6d225,73.26.8.99,0,LEGITIMATE
TXN_108453,2026-01-30 15:23:00,EMP_5013,VEND_1078,IT_HARDWARE,5732,883.88,5000,BANK_HASH_ae6cb11a,64.157.211.233,0,LEGITIMATE
TXN_108454,2026-02-28 12:57:00,EMP_5134,VEND_1064,TRAVEL_FLIGHTS,4511,4360.22,25000,BANK_HASH_f7328862,156.136.193.43,0,LEGITIMATE
TXN_108455,2026-03-25 14:41:00,EMP_5056,VEND_1033,LUXURY_RETAIL,5944,239.05,5000,BANK_HASH_5c80ef4c,133.78.194.111,0,LEGITIMATE
TXN_108456,2026-01-12 05:38:00,EMP_5155,VEND_1012,LUXURY_RETAIL,5944,1554.33,25000,BANK_HASH_d1506ef2,56.143.251.106,0,LEGITIMATE
TXN_108457,2026-02-16 14:01:00,EMP_5082,VEND_1071,LUXURY_RETAIL,5944,731.85,10000,BANK_HASH_3c854d12,217.30.188.165,0,LEGITIMATE
TXN_108458,2026-01-12 16:46:00,EMP_5038,VEND_1075,LUXURY_RETAIL,5944,4723.38,10000,BANK_HASH_b1045bbb,129.177.0.96,0,LEGITIMATE
TXN_108459,2026-03-29 03:19:00,EMP_5171,VEND_1097,OFFICE_SUPPLIES,5111,610.66,10000,BANK_HASH_099bcee7,146.164.204.128,0,LEGITIMATE
TXN_108460,2026-03-23 05:10:00,EMP_5119,VEND_1072,TRAVEL_FLIGHTS,4511,4922.61,10000,BANK_HASH_361757f8,19.173.112.132,0,LEGITIMATE
TXN_108461,2026-03-08 03:43:00,EMP_5047,VEND_1059,CONSULTING_SERVICES,7392,3486.33,5000,BANK_HASH_08339523,147.158.224.185,0,LEGITIMATE
TXN_108462,2026-02-04 01:05:00,EMP_5024,VEND_1035,TRAVEL_FLIGHTS,4511,482.85,25000,BANK_HASH_f3f0c3f7,101.212.35.112,0,LEGITIMATE
TXN_108463,2026-03-03 04:10:00,EMP_5143,VEND_1078,OFFICE_SUPPLIES,5111,2450.96,5000,BANK_HASH_ae6cb11a,174.202.133.172,0,LEGITIMATE
TXN_108464,2026-03-11 07:30:00,EMP_5086,VEND_1066,TRAVEL_FLIGHTS,4511,8150.66,25000,BANK_HASH_53f0c83d,193.97.90.243,0,LEGITIMATE
TXN_108465,2026-03-15 13:26:00,EMP_5065,VEND_1005,OFFICE_SUPPLIES,5111,446.86,5000,BANK_HASH_eaf7a55d,99.75.205.115,0,LEGITIMATE
TXN_108466,2026-02-15 07:34:00,EMP_5199,VEND_1066,LUXURY_RETAIL,5944,871.12,5000,BANK_HASH_53f0c83d,50.33.38.255,0,LEGITIMATE
TXN_108467,2026-01-03 09:35:00,EMP_5126,VEND_1084,IT_HARDWARE,5732,1111.52,5000,BANK_HASH_e6240d92,21.118.209.104,0,LEGITIMATE
TXN_108468,2026-01-03 10:36:00,EMP_5005,VEND_1045,LUXURY_RETAIL,5944,534.19,5000,BANK_HASH_1a9d078e,18.137.184.208,0,LEGITIMATE
TXN_108469,2026-02-27 18:43:00,EMP_5073,VEND_1026,TRAVEL_FLIGHTS,4511,33.07,5000,BANK_HASH_7bd4d1ed,121.222.181.209,0,LEGITIMATE
TXN_108470,2026-02-15 06:48:00,EMP_5157,VEND_1016,TRAVEL_FLIGHTS,4511,382.94,25000,BANK_HASH_9f2baec7,50.37.121.244,0,LEGITIMATE
TXN_108471,2026-01-05 06:44:00,EMP_5162,VEND_1053,CONSULTING_SERVICES,7392,506.8,25000,BANK_HASH_9d9a237f,158.229.139.232,0,LEGITIMATE
TXN_108472,2026-01-01 11:21:00,EMP_5108,VEND_1076,OFFICE_SUPPLIES,5111,889.4,5000,BANK_HASH_b6614cbe,9.91.185.209,0,LEGITIMATE
TXN_108473,2026-01-28 20:54:00,EMP_5143,VEND_1014,IT_HARDWARE,5732,291.49,5000,BANK_HASH_59d9b103,68.216.7.255,0,LEGITIMATE
TXN_108474,2026-03-22 04:43:00,EMP_5180,VEND_1023,TRAVEL_FLIGHTS,4511,3108.36,25000,BANK_HASH_e1e5a1af,17.204.74.65,0,LEGITIMATE
TXN_108475,2026-01-01 12:58:00,EMP_5123,VEND_1086,OFFICE_SUPPLIES,5111,1840.72,5000,BANK_HASH_ee644eef,136.215.140.196,0,LEGITIMATE
TXN_108476,2026-02-21 04:28:00,EMP_5146,VEND_1088,OFFICE_SUPPLIES,5111,143.58,5000,BANK_HASH_2ea2248b,187.127.82.209,0,LEGITIMATE
TXN_108477,2026-02-24 09:39:00,EMP_5078,VEND_1088,TRAVEL_FLIGHTS,4511,1585.13,25000,BANK_HASH_2ea2248b,10.40.236.242,0,LEGITIMATE
